"Time","Diffus","Global 0°","Global 45°","Global 60°","Global 30°","ClearSky 0° F"
2023-01-06 22:40:00,-149 mW/m²,-145 mW/m²,-6.89 mW/m²,65.0 mW/m²,-638 mW/m²,0 W/m²
2023-01-06 22:45:00,-240 mW/m²,-252 mW/m²,-86.2 mW/m²,72.6 mW/m²,-698 mW/m²,0 W/m²
2023-01-06 22:50:00,-199 mW/m²,-167 mW/m²,-10.3 mW/m²,164 mW/m²,-638 mW/m²,0 W/m²
2023-01-06 22:55:00,-165 mW/m²,-170 mW/m²,-34.5 mW/m²,84.1 mW/m²,-647 mW/m²,0 W/m²
2023-01-06 23:00:00,-124 mW/m²,-88.7 mW/m²,20.7 mW/m²,195 mW/m²,-544 mW/m²,0 W/m²
2023-01-06 23:05:00,-33.1 mW/m²,-0.00555 fW/m²,100.0 mW/m²,329 mW/m²,-454 mW/m²,0 W/m²
2023-01-06 23:10:00,-57.9 mW/m²,-74.5 mW/m²,41.4 mW/m²,222 mW/m²,-587 mW/m²,0 W/m²
2023-01-06 23:15:00,-66.2 mW/m²,-42.6 mW/m²,37.9 mW/m²,233 mW/m²,-540 mW/m²,0 W/m²
2023-01-06 23:20:00,-62.0 mW/m²,-67.4 mW/m²,-17.2 mW/m²,203 mW/m²,-536 mW/m²,0 W/m²
2023-01-06 23:25:00,-62.0 mW/m²,-63.8 mW/m²,10.3 mW/m²,168 mW/m²,-480 mW/m²,0 W/m²
2023-01-06 23:30:00,70.3 mW/m²,10.6 mW/m²,72.4 mW/m²,313 mW/m²,-317 mW/m²,0 W/m²
2023-01-06 23:35:00,-112 mW/m²,-138 mW/m²,17.2 mW/m²,138 mW/m²,-656 mW/m²,0 W/m²
2023-01-06 23:40:00,-103 mW/m²,-124 mW/m²,-3.45 mW/m²,95.6 mW/m²,-578 mW/m²,0 W/m²
2023-01-06 23:45:00,-57.9 mW/m²,-70.9 mW/m²,58.6 mW/m²,149 mW/m²,-548 mW/m²,0 W/m²
2023-01-06 23:50:00,-165 mW/m²,-241 mW/m²,-207 mW/m²,-72.6 mW/m²,-643 mW/m²,0 W/m²
2023-01-06 23:55:00,-216 mW/m²,-220 mW/m²,-40.0 mW/m²,70.3 mW/m²,-639 mW/m²,0 W/m²
2023-01-07 00:00:00,-203 mW/m²,-234 mW/m²,-82.7 mW/m²,57.3 mW/m²,-643 mW/m²,0 W/m²
2023-01-07 00:05:00,-145 mW/m²,-160 mW/m²,-27.6 mW/m²,138 mW/m²,-540 mW/m²,0 W/m²
2023-01-07 00:10:00,-149 mW/m²,-174 mW/m²,-62.0 mW/m²,119 mW/m²,-544 mW/m²,0 W/m²
2023-01-07 00:15:00,-269 mW/m²,-309 mW/m²,-68.9 mW/m²,-0.0130 fW/m²,-677 mW/m²,0 W/m²
2023-01-07 00:20:00,-426 mW/m²,-422 mW/m²,-176 mW/m²,-91.7 mW/m²,-771 mW/m²,0 W/m²
2023-01-07 00:25:00,-426 mW/m²,-447 mW/m²,-179 mW/m²,-107 mW/m²,-771 mW/m²,0 W/m²
2023-01-07 00:30:00,-430 mW/m²,-394 mW/m²,-121 mW/m²,-22.9 mW/m²,-694 mW/m²,0 W/m²
2023-01-07 00:35:00,-211 mW/m²,-195 mW/m²,-24.1 mW/m²,218 mW/m²,-394 mW/m²,0 W/m²
2023-01-07 00:40:00,-327 mW/m²,-344 mW/m²,-196 mW/m²,80.3 mW/m²,-591 mW/m²,0 W/m²
2023-01-07 00:45:00,-575 mW/m²,-543 mW/m²,-300 mW/m²,-15.3 mW/m²,-771 mW/m²,0 W/m²
2023-01-07 00:50:00,-649 mW/m²,-635 mW/m²,-379 mW/m²,-68.8 mW/m²,-771 mW/m²,0 W/m²
2023-01-07 00:55:00,-633 mW/m²,-613 mW/m²,-358 mW/m²,-61.2 mW/m²,-857 mW/m²,0 W/m²
2023-01-07 01:00:00,-707 mW/m²,-699 mW/m²,-376 mW/m²,-134 mW/m²,-977 mW/m²,0 W/m²
2023-01-07 01:05:00,-840 mW/m²,-794 mW/m²,-476 mW/m²,-180 mW/m²,-1.09 W/m²,0 W/m²
2023-01-07 01:10:00,-885 mW/m²,-840 mW/m²,-541 mW/m²,-279 mW/m²,-1.06 W/m²,0 W/m²
2023-01-07 01:15:00,-868 mW/m²,-812 mW/m²,-431 mW/m²,-195 mW/m²,-1.03 W/m²,0 W/m²
2023-01-07 01:20:00,-885 mW/m²,-773 mW/m²,-465 mW/m²,-149 mW/m²,-921 mW/m²,0 W/m²
2023-01-07 01:25:00,-1.15 W/m²,-1.01 W/m²,-655 mW/m²,-291 mW/m²,-1.13 W/m²,0 W/m²
2023-01-07 01:30:00,-1.81 W/m²,-1.65 W/m²,-1.05 W/m²,-711 mW/m²,-1.94 W/m²,0 W/m²
2023-01-07 01:35:00,-2.64 W/m²,-2.39 W/m²,-1.79 W/m²,-1.43 W/m²,-2.88 W/m²,0 W/m²
2023-01-07 01:40:00,-2.88 W/m²,-2.50 W/m²,-1.84 W/m²,-1.44 W/m²,-2.87 W/m²,0 W/m²
2023-01-07 01:45:00,-2.49 W/m²,-2.13 W/m²,-1.39 W/m²,-975 mW/m²,-2.35 W/m²,0 W/m²
2023-01-07 01:50:00,-2.42 W/m²,-2.06 W/m²,-1.43 W/m²,-1.02 W/m²,-2.28 W/m²,0 W/m²
2023-01-07 01:55:00,-2.61 W/m²,-2.19 W/m²,-1.52 W/m²,-1.10 W/m²,-2.25 W/m²,0 W/m²
2023-01-07 02:00:00,-2.71 W/m²,-2.27 W/m²,-1.47 W/m²,-1.10 W/m²,-2.28 W/m²,0 W/m²
2023-01-07 02:05:00,-2.62 W/m²,-2.20 W/m²,-1.39 W/m²,-1.07 W/m²,-2.25 W/m²,0 W/m²
2023-01-07 02:10:00,-2.67 W/m²,-2.27 W/m²,-1.46 W/m²,-1.18 W/m²,-2.23 W/m²,0 W/m²
2023-01-07 02:15:00,-2.67 W/m²,-2.30 W/m²,-1.38 W/m²,-1.03 W/m²,-2.38 W/m²,0 W/m²
2023-01-07 02:20:00,-2.57 W/m²,-2.16 W/m²,-1.45 W/m²,-963 mW/m²,-2.27 W/m²,0 W/m²
2023-01-07 02:25:00,-2.66 W/m²,-2.25 W/m²,-1.45 W/m²,-1.04 W/m²,-2.28 W/m²,0 W/m²
2023-01-07 02:30:00,-2.51 W/m²,-2.08 W/m²,-1.27 W/m²,-745 mW/m²,-1.90 W/m²,0 W/m²
2023-01-07 02:35:00,-2.46 W/m²,-2.04 W/m²,-1.34 W/m²,-818 mW/m²,-1.92 W/m²,0 W/m²
2023-01-07 02:40:00,-2.42 W/m²,-2.09 W/m²,-1.26 W/m²,-822 mW/m²,-2.24 W/m²,0 W/m²
2023-01-07 02:45:00,-2.45 W/m²,-2.09 W/m²,-1.40 W/m²,-979 mW/m²,-2.12 W/m²,0 W/m²
2023-01-07 02:50:00,-2.47 W/m²,-2.12 W/m²,-1.34 W/m²,-979 mW/m²,-2.27 W/m²,0 W/m²
2023-01-07 02:55:00,-1.92 W/m²,-1.63 W/m²,-996 mW/m²,-585 mW/m²,-1.81 W/m²,0 W/m²
2023-01-07 03:00:00,-1.56 W/m²,-1.32 W/m²,-996 mW/m²,-654 mW/m²,-1.48 W/m²,0 W/m²
2023-01-07 03:05:00,-1.26 W/m²,-1.02 W/m²,-521 mW/m²,-260 mW/m²,-1.09 W/m²,0 W/m²
2023-01-07 03:10:00,-910 mW/m²,-766 mW/m²,-555 mW/m²,-233 mW/m²,-921 mW/m²,0 W/m²
2023-01-07 03:15:00,-1.11 W/m²,-940 mW/m²,-496 mW/m²,-356 mW/m²,-1.20 W/m²,0 W/m²
2023-01-07 03:20:00,-1.28 W/m²,-1.16 W/m²,-779 mW/m²,-485 mW/m²,-1.54 W/m²,0 W/m²
2023-01-07 03:25:00,-1.63 W/m²,-1.37 W/m²,-934 mW/m²,-650 mW/m²,-1.63 W/m²,0 W/m²
2023-01-07 03:30:00,-1.40 W/m²,-1.24 W/m²,-648 mW/m²,-394 mW/m²,-1.67 W/m²,0 W/m²
2023-01-07 03:35:00,-1.44 W/m²,-1.17 W/m²,-851 mW/m²,-650 mW/m²,-1.42 W/m²,0 W/m²
2023-01-07 03:40:00,-1.13 W/m²,-979 mW/m²,-417 mW/m²,-164 mW/m²,-1.26 W/m²,0 W/m²
2023-01-07 03:45:00,-1.32 W/m²,-1.15 W/m²,-976 mW/m²,-799 mW/m²,-1.65 W/m²,0 W/m²
2023-01-07 03:50:00,-1.39 W/m²,-1.22 W/m²,-762 mW/m²,-669 mW/m²,-1.76 W/m²,0 W/m²
2023-01-07 03:55:00,-1.52 W/m²,-1.30 W/m²,-1.13 W/m²,-1.01 W/m²,-1.80 W/m²,0 W/m²
2023-01-07 04:00:00,-2.03 W/m²,-1.59 W/m²,-872 mW/m²,-757 mW/m²,-1.90 W/m²,0 W/m²
2023-01-07 04:05:00,-1.98 W/m²,-1.82 W/m²,-1.18 W/m²,-833 mW/m²,-2.29 W/m²,0 W/m²
2023-01-07 04:10:00,-2.82 W/m²,-2.29 W/m²,-1.79 W/m²,-1.69 W/m²,-2.60 W/m²,0 W/m²
2023-01-07 04:15:00,-2.42 W/m²,-2.18 W/m²,-945 mW/m²,-791 mW/m²,-2.60 W/m²,0 W/m²
2023-01-07 04:20:00,-2.75 W/m²,-2.30 W/m²,-1.82 W/m²,-1.75 W/m²,-2.47 W/m²,0 W/m²
2023-01-07 04:25:00,-2.61 W/m²,-2.22 W/m²,-620 mW/m²,-516 mW/m²,-2.36 W/m²,0 W/m²
2023-01-07 04:30:00,-2.45 W/m²,-2.14 W/m²,-1.39 W/m²,-1.22 W/m²,-2.55 W/m²,0 W/m²
2023-01-07 04:35:00,-2.79 W/m²,-2.30 W/m²,-1.15 W/m²,-1.20 W/m²,-2.47 W/m²,0 W/m²
2023-01-07 04:40:00,-2.28 W/m²,-2.01 W/m²,-972 mW/m²,-765 mW/m²,-2.31 W/m²,0 W/m²
2023-01-07 04:45:00,-2.68 W/m²,-2.15 W/m²,-1.61 W/m²,-1.47 W/m²,-2.25 W/m²,0 W/m²
2023-01-07 04:50:00,-2.42 W/m²,-2.06 W/m²,-479 mW/m²,-241 mW/m²,-2.25 W/m²,0 W/m²
2023-01-07 04:55:00,-2.34 W/m²,-2.00 W/m²,-1.41 W/m²,-1.18 W/m²,-2.31 W/m²,0 W/m²
2023-01-07 05:00:00,-2.47 W/m²,-2.11 W/m²,-931 mW/m²,-791 mW/m²,-2.31 W/m²,0 W/m²
2023-01-07 05:05:00,-2.46 W/m²,-2.03 W/m²,-1.50 W/m²,-1.38 W/m²,-2.18 W/m²,0 W/m²
2023-01-07 05:10:00,-2.54 W/m²,-2.02 W/m²,-600 mW/m²,-608 mW/m²,-2.19 W/m²,0 W/m²
2023-01-07 05:15:00,-2.38 W/m²,-1.95 W/m²,-1.01 W/m²,-887 mW/m²,-2.24 W/m²,0 W/m²
2023-01-07 05:20:00,-2.56 W/m²,-1.98 W/m²,-1.19 W/m²,-1.11 W/m²,-2.12 W/m²,0 W/m²
2023-01-07 05:25:00,-2.31 W/m²,-1.87 W/m²,-486 mW/m²,-313 mW/m²,-1.99 W/m²,0 W/m²
2023-01-07 05:30:00,-2.27 W/m²,-1.80 W/m²,-1.19 W/m²,-1.01 W/m²,-1.99 W/m²,0 W/m²
2023-01-07 05:35:00,-2.28 W/m²,-1.65 W/m²,-869 mW/m²,-665 mW/m²,-1.59 W/m²,0 W/m²
2023-01-07 05:40:00,-2.12 W/m²,-1.70 W/m²,-734 mW/m²,-352 mW/m²,-1.71 W/m²,0 W/m²
2023-01-07 05:45:00,-2.28 W/m²,-1.88 W/m²,-969 mW/m²,-654 mW/m²,-1.96 W/m²,0 W/m²
2023-01-07 05:50:00,-2.33 W/m²,-1.97 W/m²,-927 mW/m²,-711 mW/m²,-2.13 W/m²,0 W/m²
2023-01-07 05:55:00,-2.32 W/m²,-1.89 W/m²,-510 mW/m²,-313 mW/m²,-1.98 W/m²,0 W/m²
2023-01-07 06:00:00,-2.22 W/m²,-1.79 W/m²,-700 mW/m²,-531 mW/m²,-1.88 W/m²,0 W/m²
2023-01-07 06:05:00,-2.04 W/m²,-1.56 W/m²,-786 mW/m²,-707 mW/m²,-1.56 W/m²,0 W/m²
2023-01-07 06:10:00,-1.40 W/m²,-1.04 W/m²,-37.9 mW/m²,80.3 mW/m²,-1.07 W/m²,0 W/m²
2023-01-07 06:15:00,-860 mW/m²,-518 mW/m²,6.89 mW/m²,195 mW/m²,-441 mW/m²,0 W/m²
2023-01-07 06:20:00,-736 mW/m²,-291 mW/m²,662 mW/m²,593 mW/m²,-72.8 mW/m²,0 W/m²
2023-01-07 06:25:00,-422 mW/m²,-63.8 mW/m²,910 mW/m²,860 mW/m²,137 mW/m²,0 W/m²
2023-01-07 06:30:00,-190 mW/m²,188 mW/m²,765 mW/m²,830 mW/m²,253 mW/m²,0 W/m²
2023-01-07 06:35:00,57.9 mW/m²,348 mW/m²,896 mW/m²,1.01 W/m²,403 mW/m²,0 W/m²
2023-01-07 06:40:00,397 mW/m²,830 mW/m²,1.13 W/m²,1.25 W/m²,793 mW/m²,0 W/m²
2023-01-07 06:45:00,1.14 W/m²,1.70 W/m²,1.75 W/m²,1.80 W/m²,1.58 W/m²,0 W/m²
2023-01-07 06:50:00,2.39 W/m²,2.95 W/m²,2.58 W/m²,2.69 W/m²,2.77 W/m²,70.7 µW/m²
2023-01-07 06:55:00,3.86 W/m²,4.58 W/m²,4.69 W/m²,4.69 W/m²,4.50 W/m²,791 mW/m²
2023-01-07 07:00:00,6.74 W/m²,7.31 W/m²,7.11 W/m²,6.98 W/m²,6.92 W/m²,4.65 W/m²
2023-01-07 07:05:00,9.31 W/m²,9.70 W/m²,10.2 W/m²,9.74 W/m²,9.58 W/m²,10.8 W/m²
2023-01-07 07:10:00,12.9 W/m²,13.3 W/m²,15.8 W/m²,15.5 W/m²,15.0 W/m²,18.6 W/m²
2023-01-07 07:15:00,19.7 W/m²,20.1 W/m²,21.8 W/m²,20.6 W/m²,21.4 W/m²,27.4 W/m²
2023-01-07 07:20:00,23.4 W/m²,23.5 W/m²,23.8 W/m²,22.4 W/m²,23.7 W/m²,36.9 W/m²
2023-01-07 07:25:00,29.3 W/m²,41.0 W/m²,96.3 W/m²,94.5 W/m²,83.4 W/m²,47.1 W/m²
2023-01-07 07:30:00,39.1 W/m²,40.8 W/m²,53.2 W/m²,50.6 W/m²,51.2 W/m²,57.7 W/m²
2023-01-07 07:35:00,43.2 W/m²,43.2 W/m²,48.4 W/m²,45.5 W/m²,48.2 W/m²,68.7 W/m²
2023-01-07 07:40:00,50.5 W/m²,50.3 W/m²,59.3 W/m²,55.9 W/m²,58.4 W/m²,79.8 W/m²
2023-01-07 07:45:00,52.7 W/m²,52.6 W/m²,62.9 W/m²,58.8 W/m²,61.6 W/m²,91.2 W/m²
2023-01-07 07:50:00,50.3 W/m²,52.7 W/m²,75.0 W/m²,71.3 W/m²,71.0 W/m²,103 W/m²
2023-01-07 07:55:00,45.7 W/m²,58.5 W/m²,113 W/m²,110 W/m²,102 W/m²,114 W/m²
2023-01-07 08:00:00,43.6 W/m²,117 W/m²,331 W/m²,330 W/m²,286 W/m²,126 W/m²
2023-01-07 08:05:00,43.8 W/m²,143 W/m²,410 W/m²,411 W/m²,356 W/m²,137 W/m²
2023-01-07 08:10:00,45.3 W/m²,147 W/m²,409 W/m²,410 W/m²,357 W/m²,149 W/m²
2023-01-07 08:15:00,49.2 W/m²,173 W/m²,484 W/m²,486 W/m²,423 W/m²,160 W/m²
2023-01-07 08:20:00,53.9 W/m²,127 W/m²,327 W/m²,329 W/m²,289 W/m²,172 W/m²
2023-01-07 08:25:00,59.6 W/m²,73.3 W/m²,147 W/m²,146 W/m²,134 W/m²,183 W/m²
2023-01-07 08:30:00,59.2 W/m²,119 W/m²,278 W/m²,278 W/m²,247 W/m²,194 W/m²
2023-01-07 08:35:00,56.9 W/m²,210 W/m²,538 W/m²,541 W/m²,475 W/m²,205 W/m²
2023-01-07 08:40:00,60.5 W/m²,148 W/m²,348 W/m²,349 W/m²,311 W/m²,216 W/m²
2023-01-07 08:45:00,82.0 W/m²,264 W/m²,640 W/m²,643 W/m²,569 W/m²,227 W/m²
2023-01-07 08:50:00,125 W/m²,317 W/m²,716 W/m²,716 W/m²,642 W/m²,238 W/m²
2023-01-07 08:55:00,169 W/m²,363 W/m²,778 W/m²,776 W/m²,704 W/m²,248 W/m²
2023-01-07 09:00:00,178 W/m²,223 W/m²,392 W/m²,387 W/m²,365 W/m²,258 W/m²
2023-01-07 09:05:00,180 W/m²,186 W/m²,262 W/m²,254 W/m²,251 W/m²,268 W/m²
2023-01-07 09:10:00,187 W/m²,188 W/m²,248 W/m²,237 W/m²,241 W/m²,277 W/m²
2023-01-07 09:15:00,183 W/m²,187 W/m²,237 W/m²,227 W/m²,232 W/m²,287 W/m²
2023-01-07 09:20:00,186 W/m²,184 W/m²,220 W/m²,209 W/m²,218 W/m²,296 W/m²
2023-01-07 09:25:00,182 W/m²,183 W/m²,216 W/m²,204 W/m²,214 W/m²,305 W/m²
2023-01-07 09:30:00,173 W/m²,172 W/m²,195 W/m²,184 W/m²,195 W/m²,313 W/m²
2023-01-07 09:35:00,174 W/m²,174 W/m²,197 W/m²,186 W/m²,197 W/m²,321 W/m²
2023-01-07 09:40:00,181 W/m²,179 W/m²,204 W/m²,193 W/m²,204 W/m²,329 W/m²
2023-01-07 09:45:00,192 W/m²,194 W/m²,221 W/m²,209 W/m²,221 W/m²,337 W/m²
2023-01-07 09:50:00,187 W/m²,186 W/m²,199 W/m²,185 W/m²,202 W/m²,344 W/m²
2023-01-07 09:55:00,177 W/m²,175 W/m²,175 W/m²,160 W/m²,179 W/m²,351 W/m²
2023-01-07 10:00:00,177 W/m²,175 W/m²,169 W/m²,155 W/m²,175 W/m²,358 W/m²
2023-01-07 10:05:00,187 W/m²,185 W/m²,185 W/m²,170 W/m²,190 W/m²,364 W/m²
2023-01-07 10:10:00,183 W/m²,181 W/m²,190 W/m²,176 W/m²,192 W/m²,370 W/m²
2023-01-07 10:15:00,188 W/m²,186 W/m²,190 W/m²,176 W/m²,194 W/m²,376 W/m²
2023-01-07 10:20:00,184 W/m²,182 W/m²,180 W/m²,165 W/m²,185 W/m²,381 W/m²
2023-01-07 10:25:00,208 W/m²,206 W/m²,208 W/m²,192 W/m²,213 W/m²,386 W/m²
2023-01-07 10:30:00,236 W/m²,234 W/m²,257 W/m²,240 W/m²,259 W/m²,391 W/m²
2023-01-07 10:35:00,230 W/m²,241 W/m²,293 W/m²,280 W/m²,289 W/m²,395 W/m²
2023-01-07 10:40:00,225 W/m²,226 W/m²,250 W/m²,235 W/m²,251 W/m²,399 W/m²
2023-01-07 10:45:00,222 W/m²,220 W/m²,224 W/m²,206 W/m²,229 W/m²,403 W/m²
2023-01-07 10:50:00,210 W/m²,208 W/m²,203 W/m²,185 W/m²,209 W/m²,406 W/m²
2023-01-07 10:55:00,203 W/m²,201 W/m²,193 W/m²,176 W/m²,200 W/m²,409 W/m²
2023-01-07 11:00:00,197 W/m²,194 W/m²,184 W/m²,167 W/m²,191 W/m²,411 W/m²
2023-01-07 11:05:00,191 W/m²,188 W/m²,174 W/m²,157 W/m²,181 W/m²,413 W/m²
2023-01-07 11:10:00,173 W/m²,171 W/m²,151 W/m²,136 W/m²,159 W/m²,415 W/m²
2023-01-07 11:15:00,162 W/m²,160 W/m²,140 W/m²,126 W/m²,148 W/m²,416 W/m²
2023-01-07 11:20:00,152 W/m²,150 W/m²,131 W/m²,117 W/m²,138 W/m²,417 W/m²
2023-01-07 11:25:00,145 W/m²,143 W/m²,127 W/m²,114 W/m²,133 W/m²,417 W/m²
2023-01-07 11:30:00,126 W/m²,124 W/m²,114 W/m²,105 W/m²,119 W/m²,417 W/m²
2023-01-07 11:35:00,142 W/m²,140 W/m²,128 W/m²,118 W/m²,134 W/m²,417 W/m²
2023-01-07 11:40:00,152 W/m²,150 W/m²,140 W/m²,128 W/m²,145 W/m²,416 W/m²
2023-01-07 11:45:00,142 W/m²,140 W/m²,131 W/m²,120 W/m²,136 W/m²,415 W/m²
2023-01-07 11:50:00,143 W/m²,141 W/m²,130 W/m²,118 W/m²,135 W/m²,414 W/m²
2023-01-07 11:55:00,155 W/m²,153 W/m²,139 W/m²,127 W/m²,146 W/m²,412 W/m²
2023-01-07 12:00:00,161 W/m²,159 W/m²,148 W/m²,135 W/m²,154 W/m²,410 W/m²
2023-01-07 12:05:00,158 W/m²,156 W/m²,147 W/m²,135 W/m²,153 W/m²,407 W/m²
2023-01-07 12:10:00,151 W/m²,149 W/m²,140 W/m²,128 W/m²,146 W/m²,404 W/m²
2023-01-07 12:15:00,142 W/m²,141 W/m²,130 W/m²,119 W/m²,136 W/m²,401 W/m²
2023-01-07 12:20:00,156 W/m²,154 W/m²,144 W/m²,132 W/m²,150 W/m²,397 W/m²
2023-01-07 12:25:00,173 W/m²,170 W/m²,158 W/m²,145 W/m²,165 W/m²,393 W/m²
2023-01-07 12:30:00,169 W/m²,167 W/m²,157 W/m²,144 W/m²,163 W/m²,389 W/m²
2023-01-07 12:35:00,166 W/m²,164 W/m²,155 W/m²,143 W/m²,161 W/m²,384 W/m²
2023-01-07 12:40:00,174 W/m²,172 W/m²,165 W/m²,152 W/m²,171 W/m²,379 W/m²
2023-01-07 12:45:00,174 W/m²,172 W/m²,166 W/m²,154 W/m²,172 W/m²,373 W/m²
2023-01-07 12:50:00,205 W/m²,228 W/m²,269 W/m²,263 W/m²,269 W/m²,368 W/m²
2023-01-07 12:55:00,229 W/m²,230 W/m²,258 W/m²,248 W/m²,259 W/m²,361 W/m²
2023-01-07 13:00:00,207 W/m²,277 W/m²,400 W/m²,406 W/m²,382 W/m²,355 W/m²
2023-01-07 13:05:00,172 W/m²,223 W/m²,315 W/m²,320 W/m²,305 W/m²,348 W/m²
2023-01-07 13:10:00,147 W/m²,145 W/m²,146 W/m²,138 W/m²,148 W/m²,341 W/m²
2023-01-07 13:15:00,124 W/m²,123 W/m²,108 W/m²,101 W/m²,113 W/m²,333 W/m²
2023-01-07 13:20:00,114 W/m²,112 W/m²,98.3 W/m²,91.6 W/m²,102 W/m²,326 W/m²
2023-01-07 13:25:00,93.6 W/m²,92.4 W/m²,81.5 W/m²,76.5 W/m²,83.6 W/m²,318 W/m²
2023-01-07 13:30:00,86.9 W/m²,85.9 W/m²,77.9 W/m²,72.9 W/m²,79.2 W/m²,309 W/m²
2023-01-07 13:35:00,86.9 W/m²,86.0 W/m²,78.4 W/m²,72.5 W/m²,80.5 W/m²,301 W/m²
2023-01-07 13:40:00,96.8 W/m²,95.8 W/m²,84.5 W/m²,77.3 W/m²,87.9 W/m²,292 W/m²
2023-01-07 13:45:00,98.2 W/m²,97.1 W/m²,85.8 W/m²,78.9 W/m²,89.5 W/m²,282 W/m²
2023-01-07 13:50:00,101 W/m²,100.0 W/m²,89.9 W/m²,83.7 W/m²,93.6 W/m²,273 W/m²
2023-01-07 13:55:00,100 W/m²,99.5 W/m²,94.1 W/m²,89.2 W/m²,96.9 W/m²,263 W/m²
2023-01-07 14:00:00,97.5 W/m²,96.9 W/m²,94.5 W/m²,90.7 W/m²,96.8 W/m²,253 W/m²
2023-01-07 14:05:00,103 W/m²,102 W/m²,99.2 W/m²,95.4 W/m²,101 W/m²,243 W/m²
2023-01-07 14:10:00,117 W/m²,116 W/m²,117 W/m²,113 W/m²,119 W/m²,233 W/m²
2023-01-07 14:15:00,122 W/m²,122 W/m²,130 W/m²,127 W/m²,131 W/m²,222 W/m²
2023-01-07 14:20:00,124 W/m²,124 W/m²,160 W/m²,164 W/m²,155 W/m²,211 W/m²
2023-01-07 14:25:00,111 W/m²,135 W/m²,194 W/m²,204 W/m²,185 W/m²,200 W/m²
2023-01-07 14:30:00,90.9 W/m²,90.3 W/m²,86.6 W/m²,80.7 W/m²,89.6 W/m²,189 W/m²
2023-01-07 14:35:00,80.2 W/m²,79.4 W/m²,69.8 W/m²,62.8 W/m²,73.3 W/m²,178 W/m²
2023-01-07 14:40:00,68.9 W/m²,68.1 W/m²,57.9 W/m²,51.6 W/m²,61.2 W/m²,167 W/m²
2023-01-07 14:45:00,54.2 W/m²,53.6 W/m²,45.4 W/m²,39.5 W/m²,48.1 W/m²,155 W/m²
2023-01-07 14:50:00,46.6 W/m²,46.0 W/m²,38.2 W/m²,32.7 W/m²,40.0 W/m²,144 W/m²
2023-01-07 14:55:00,38.2 W/m²,37.7 W/m²,29.4 W/m²,25.1 W/m²,31.2 W/m²,132 W/m²
2023-01-07 15:00:00,28.1 W/m²,27.6 W/m²,21.4 W/m²,18.5 W/m²,22.7 W/m²,120 W/m²
2023-01-07 15:05:00,23.8 W/m²,23.4 W/m²,18.9 W/m²,16.8 W/m²,19.5 W/m²,109 W/m²
2023-01-07 15:10:00,22.2 W/m²,21.9 W/m²,17.6 W/m²,15.7 W/m²,18.2 W/m²,97.3 W/m²
2023-01-07 15:15:00,22.4 W/m²,22.1 W/m²,18.9 W/m²,17.1 W/m²,19.5 W/m²,85.8 W/m²
2023-01-07 15:20:00,20.9 W/m²,20.7 W/m²,17.5 W/m²,15.6 W/m²,18.2 W/m²,74.6 W/m²
2023-01-07 15:25:00,13.3 W/m²,13.2 W/m²,11.4 W/m²,10.4 W/m²,11.6 W/m²,63.5 W/m²
2023-01-07 15:30:00,9.82 W/m²,9.79 W/m²,10.1 W/m²,9.85 W/m²,9.66 W/m²,52.7 W/m²
2023-01-07 15:35:00,11.6 W/m²,11.6 W/m²,12.4 W/m²,11.9 W/m²,12.1 W/m²,42.3 W/m²
2023-01-07 15:40:00,8.81 W/m²,8.90 W/m²,10.1 W/m²,10.1 W/m²,9.64 W/m²,32.4 W/m²
2023-01-07 15:45:00,7.33 W/m²,7.48 W/m²,9.44 W/m²,9.74 W/m²,8.84 W/m²,23.1 W/m²
2023-01-07 15:50:00,5.15 W/m²,6.44 W/m²,19.1 W/m²,23.4 W/m²,16.3 W/m²,14.8 W/m²
2023-01-07 15:55:00,3.33 W/m²,5.48 W/m²,27.0 W/m²,34.5 W/m²,22.5 W/m²,7.72 W/m²
2023-01-07 16:00:00,1.79 W/m²,2.30 W/m²,8.41 W/m²,10.4 W/m²,6.75 W/m²,2.48 W/m²
2023-01-07 16:05:00,1.20 W/m²,1.64 W/m²,7.81 W/m²,9.88 W/m²,6.28 W/m²,132 mW/m²
2023-01-07 16:10:00,-753 mW/m²,-426 mW/m²,196 mW/m²,405 mW/m²,-321 mW/m²,0 W/m²
2023-01-07 16:15:00,-1.22 W/m²,-876 mW/m²,-379 mW/m²,-443 mW/m²,-797 mW/m²,0 W/m²
2023-01-07 16:20:00,-835 mW/m²,-702 mW/m²,-279 mW/m²,-367 mW/m²,-724 mW/m²,0 W/m²
2023-01-07 16:25:00,-2.03 W/m²,-1.99 W/m²,-1.43 W/m²,-1.32 W/m²,-1.86 W/m²,0 W/m²
2023-01-07 16:30:00,-2.97 W/m²,-2.78 W/m²,-2.32 W/m²,-1.92 W/m²,-2.91 W/m²,0 W/m²
2023-01-07 16:35:00,-3.23 W/m²,-3.02 W/m²,-2.32 W/m²,-1.81 W/m²,-3.04 W/m²,0 W/m²
2023-01-07 16:40:00,-3.01 W/m²,-2.71 W/m²,-1.99 W/m²,-1.59 W/m²,-2.64 W/m²,0 W/m²
2023-01-07 16:45:00,-2.35 W/m²,-2.15 W/m²,-1.56 W/m²,-1.21 W/m²,-1.97 W/m²,0 W/m²
2023-01-07 16:50:00,-1.46 W/m²,-1.35 W/m²,-927 mW/m²,-673 mW/m²,-1.63 W/m²,0 W/m²
