"Time","Diffus","Global 0°","Global 45°","Global 60°","Global 30°","ClearSky 0° F"
2023-01-28 06:45:00,3.30 W/m²,3.58 W/m²,3.48 W/m²,3.17 W/m²,3.28 W/m²,1.47 W/m²
2023-01-28 06:50:00,5.31 W/m²,5.51 W/m²,5.23 W/m²,4.75 W/m²,4.96 W/m²,6.34 W/m²
2023-01-28 06:55:00,7.34 W/m²,7.13 W/m²,6.24 W/m²,5.78 W/m²,6.41 W/m²,13.5 W/m²
2023-01-28 07:00:00,8.89 W/m²,8.96 W/m²,8.14 W/m²,7.42 W/m²,7.93 W/m²,22.2 W/m²
2023-01-28 07:05:00,13.2 W/m²,13.4 W/m²,11.5 W/m²,10.4 W/m²,11.6 W/m²,32.0 W/m²
2023-01-28 07:10:00,16.8 W/m²,16.0 W/m²,13.8 W/m²,12.7 W/m²,14.8 W/m²,42.5 W/m²
2023-01-28 07:15:00,20.2 W/m²,20.4 W/m²,17.6 W/m²,16.0 W/m²,18.3 W/m²,53.7 W/m²
2023-01-28 07:20:00,22.4 W/m²,22.0 W/m²,20.3 W/m²,18.5 W/m²,20.8 W/m²,65.4 W/m²
2023-01-28 07:25:00,23.9 W/m²,23.5 W/m²,20.5 W/m²,19.2 W/m²,21.7 W/m²,77.4 W/m²
2023-01-28 07:30:00,25.1 W/m²,25.2 W/m²,22.4 W/m²,20.7 W/m²,22.4 W/m²,89.6 W/m²
2023-01-28 07:35:00,27.4 W/m²,26.3 W/m²,22.0 W/m²,20.6 W/m²,23.2 W/m²,102 W/m²
2023-01-28 07:40:00,31.1 W/m²,30.6 W/m²,24.1 W/m²,22.3 W/m²,25.6 W/m²,115 W/m²
2023-01-28 07:45:00,36.1 W/m²,35.9 W/m²,29.5 W/m²,27.0 W/m²,30.7 W/m²,127 W/m²
2023-01-28 07:50:00,41.4 W/m²,40.8 W/m²,33.7 W/m²,31.2 W/m²,36.4 W/m²,140 W/m²
2023-01-28 07:55:00,45.9 W/m²,45.6 W/m²,39.1 W/m²,35.6 W/m²,40.7 W/m²,153 W/m²
2023-01-28 08:00:00,48.6 W/m²,48.3 W/m²,42.9 W/m²,39.2 W/m²,44.4 W/m²,166 W/m²
2023-01-28 08:05:00,52.0 W/m²,50.8 W/m²,46.8 W/m²,43.1 W/m²,48.8 W/m²,178 W/m²
2023-01-28 08:10:00,56.5 W/m²,55.8 W/m²,53.2 W/m²,48.6 W/m²,54.2 W/m²,191 W/m²
2023-01-28 08:15:00,55.5 W/m²,54.6 W/m²,53.6 W/m²,49.3 W/m²,55.3 W/m²,204 W/m²
2023-01-28 08:20:00,54.8 W/m²,54.1 W/m²,51.9 W/m²,47.5 W/m²,53.6 W/m²,216 W/m²
2023-01-28 08:25:00,59.1 W/m²,58.3 W/m²,53.7 W/m²,48.6 W/m²,55.7 W/m²,228 W/m²
2023-01-28 08:30:00,65.0 W/m²,64.0 W/m²,57.1 W/m²,51.1 W/m²,59.7 W/m²,241 W/m²
2023-01-28 08:35:00,71.9 W/m²,70.8 W/m²,61.9 W/m²,55.1 W/m²,65.2 W/m²,253 W/m²
2023-01-28 08:40:00,79.9 W/m²,78.6 W/m²,66.0 W/m²,58.3 W/m²,70.3 W/m²,265 W/m²
2023-01-28 08:45:00,94.4 W/m²,93.0 W/m²,74.9 W/m²,65.3 W/m²,80.7 W/m²,276 W/m²
2023-01-28 08:50:00,112 W/m²,110 W/m²,86.7 W/m²,74.6 W/m²,94.5 W/m²,288 W/m²
2023-01-28 08:55:00,123 W/m²,121 W/m²,96.9 W/m²,83.2 W/m²,106 W/m²,299 W/m²
2023-01-28 09:00:00,126 W/m²,124 W/m²,101 W/m²,87.1 W/m²,110 W/m²,310 W/m²
2023-01-28 09:05:00,129 W/m²,127 W/m²,103 W/m²,89.0 W/m²,112 W/m²,321 W/m²
2023-01-28 09:10:00,132 W/m²,130 W/m²,105 W/m²,90.3 W/m²,114 W/m²,331 W/m²
2023-01-28 09:15:00,134 W/m²,132 W/m²,105 W/m²,90.1 W/m²,114 W/m²,342 W/m²
2023-01-28 09:20:00,138 W/m²,136 W/m²,110 W/m²,95.1 W/m²,118 W/m²,351 W/m²
2023-01-28 09:25:00,149 W/m²,147 W/m²,119 W/m²,104 W/m²,128 W/m²,361 W/m²
2023-01-28 09:30:00,164 W/m²,162 W/m²,129 W/m²,112 W/m²,139 W/m²,371 W/m²
2023-01-28 09:35:00,182 W/m²,179 W/m²,146 W/m²,128 W/m²,157 W/m²,380 W/m²
2023-01-28 09:40:00,183 W/m²,180 W/m²,151 W/m²,133 W/m²,162 W/m²,389 W/m²
2023-01-28 09:45:00,181 W/m²,179 W/m²,155 W/m²,137 W/m²,164 W/m²,397 W/m²
2023-01-28 09:50:00,183 W/m²,180 W/m²,163 W/m²,147 W/m²,171 W/m²,405 W/m²
2023-01-28 09:55:00,178 W/m²,176 W/m²,170 W/m²,155 W/m²,174 W/m²,413 W/m²
2023-01-28 10:00:00,188 W/m²,185 W/m²,191 W/m²,176 W/m²,194 W/m²,420 W/m²
2023-01-28 10:05:00,196 W/m²,194 W/m²,215 W/m²,201 W/m²,216 W/m²,428 W/m²
2023-01-28 10:10:00,207 W/m²,205 W/m²,257 W/m²,244 W/m²,251 W/m²,434 W/m²
2023-01-28 10:15:00,233 W/m²,285 W/m²,454 W/m²,446 W/m²,427 W/m²,441 W/m²
2023-01-28 10:20:00,207 W/m²,338 W/m²,605 W/m²,606 W/m²,549 W/m²,447 W/m²
2023-01-28 10:25:00,181 W/m²,229 W/m²,416 W/m²,417 W/m²,401 W/m²,453 W/m²
2023-01-28 10:30:00,159 W/m²,410 W/m²,783 W/m²,789 W/m²,702 W/m²,458 W/m²
2023-01-28 10:35:00,98.7 W/m²,504 W/m²,993 W/m²,1.00 kW/m²,911 W/m²,463 W/m²
2023-01-28 10:40:00,86.6 W/m²,513 W/m²,1.02 kW/m²,1.03 kW/m²,933 W/m²,467 W/m²
2023-01-28 10:45:00,86.3 W/m²,520 W/m²,1.03 kW/m²,1.05 kW/m²,947 W/m²,472 W/m²
2023-01-28 10:50:00,89.0 W/m²,527 W/m²,1.05 kW/m²,1.06 kW/m²,960 W/m²,476 W/m²
2023-01-28 10:55:00,91.7 W/m²,533 W/m²,1.05 kW/m²,1.07 kW/m²,967 W/m²,479 W/m²
2023-01-28 11:00:00,102 W/m²,541 W/m²,1.07 kW/m²,1.08 kW/m²,977 W/m²,482 W/m²
2023-01-28 11:05:00,111 W/m²,514 W/m²,1.01 kW/m²,1.02 kW/m²,925 W/m²,485 W/m²
2023-01-28 11:10:00,138 W/m²,542 W/m²,1.05 kW/m²,1.06 kW/m²,974 W/m²,487 W/m²
2023-01-28 11:15:00,199 W/m²,466 W/m²,859 W/m²,866 W/m²,780 W/m²,489 W/m²
2023-01-28 11:20:00,267 W/m²,409 W/m²,696 W/m²,692 W/m²,677 W/m²,490 W/m²
2023-01-28 11:25:00,290 W/m²,343 W/m²,549 W/m²,542 W/m²,512 W/m²,491 W/m²
2023-01-28 11:30:00,303 W/m²,369 W/m²,595 W/m²,589 W/m²,559 W/m²,492 W/m²
2023-01-28 11:35:00,282 W/m²,484 W/m²,841 W/m²,846 W/m²,772 W/m²,492 W/m²
2023-01-28 11:40:00,267 W/m²,490 W/m²,872 W/m²,880 W/m²,817 W/m²,492 W/m²
2023-01-28 11:45:00,256 W/m²,542 W/m²,987 W/m²,1.00 kW/m²,923 W/m²,491 W/m²
2023-01-28 11:50:00,244 W/m²,309 W/m²,542 W/m²,547 W/m²,514 W/m²,490 W/m²
2023-01-28 11:55:00,249 W/m²,459 W/m²,846 W/m²,864 W/m²,781 W/m²,489 W/m²
2023-01-28 12:00:00,249 W/m²,296 W/m²,509 W/m²,513 W/m²,479 W/m²,487 W/m²
2023-01-28 12:05:00,257 W/m²,412 W/m²,716 W/m²,728 W/m²,656 W/m²,485 W/m²
2023-01-28 12:10:00,245 W/m²,437 W/m²,758 W/m²,773 W/m²,716 W/m²,483 W/m²
2023-01-28 12:15:00,201 W/m²,600 W/m²,1.10 kW/m²,1.13 kW/m²,998 W/m²,480 W/m²
2023-01-28 12:20:00,198 W/m²,374 W/m²,644 W/m²,661 W/m²,622 W/m²,476 W/m²
2023-01-28 12:25:00,174 W/m²,467 W/m²,826 W/m²,855 W/m²,753 W/m²,473 W/m²
2023-01-28 12:30:00,161 W/m²,561 W/m²,1.03 kW/m²,1.08 kW/m²,968 W/m²,469 W/m²
2023-01-28 12:35:00,214 W/m²,559 W/m²,994 W/m²,1.03 kW/m²,928 W/m²,464 W/m²
2023-01-28 12:40:00,231 W/m²,423 W/m²,732 W/m²,754 W/m²,668 W/m²,459 W/m²
2023-01-28 12:45:00,216 W/m²,627 W/m²,1.14 kW/m²,1.18 kW/m²,1.06 kW/m²,454 W/m²
2023-01-28 12:50:00,212 W/m²,624 W/m²,1.13 kW/m²,1.18 kW/m²,1.05 kW/m²,448 W/m²
2023-01-28 12:55:00,198 W/m²,598 W/m²,1.09 kW/m²,1.14 kW/m²,1.02 kW/m²,442 W/m²
2023-01-28 13:00:00,185 W/m²,574 W/m²,1.06 kW/m²,1.11 kW/m²,980 W/m²,436 W/m²
2023-01-28 13:05:00,199 W/m²,445 W/m²,818 W/m²,856 W/m²,773 W/m²,429 W/m²
2023-01-28 13:10:00,216 W/m²,252 W/m²,415 W/m²,427 W/m²,394 W/m²,422 W/m²
2023-01-28 13:15:00,221 W/m²,228 W/m²,348 W/m²,354 W/m²,329 W/m²,415 W/m²
2023-01-28 13:20:00,232 W/m²,266 W/m²,407 W/m²,417 W/m²,386 W/m²,407 W/m²
2023-01-28 13:25:00,218 W/m²,222 W/m²,322 W/m²,327 W/m²,309 W/m²,399 W/m²
2023-01-28 13:30:00,214 W/m²,227 W/m²,336 W/m²,343 W/m²,316 W/m²,391 W/m²
2023-01-28 13:35:00,223 W/m²,416 W/m²,732 W/m²,772 W/m²,677 W/m²,382 W/m²
2023-01-28 13:40:00,198 W/m²,273 W/m²,445 W/m²,463 W/m²,433 W/m²,373 W/m²
2023-01-28 13:45:00,156 W/m²,167 W/m²,243 W/m²,248 W/m²,235 W/m²,364 W/m²
2023-01-28 13:50:00,135 W/m²,143 W/m²,207 W/m²,211 W/m²,196 W/m²,354 W/m²
2023-01-28 13:55:00,142 W/m²,158 W/m²,238 W/m²,245 W/m²,227 W/m²,344 W/m²
2023-01-28 14:00:00,141 W/m²,146 W/m²,204 W/m²,207 W/m²,197 W/m²,334 W/m²
2023-01-28 14:05:00,141 W/m²,141 W/m²,190 W/m²,191 W/m²,184 W/m²,324 W/m²
2023-01-28 14:10:00,143 W/m²,144 W/m²,188 W/m²,187 W/m²,182 W/m²,313 W/m²
2023-01-28 14:15:00,145 W/m²,147 W/m²,190 W/m²,190 W/m²,185 W/m²,302 W/m²
2023-01-28 14:20:00,150 W/m²,162 W/m²,217 W/m²,219 W/m²,210 W/m²,291 W/m²
2023-01-28 14:25:00,150 W/m²,150 W/m²,183 W/m²,180 W/m²,180 W/m²,279 W/m²
2023-01-28 14:30:00,146 W/m²,147 W/m²,176 W/m²,174 W/m²,174 W/m²,268 W/m²
2023-01-28 14:35:00,145 W/m²,151 W/m²,189 W/m²,189 W/m²,184 W/m²,256 W/m²
2023-01-28 14:40:00,137 W/m²,142 W/m²,178 W/m²,179 W/m²,177 W/m²,244 W/m²
2023-01-28 14:45:00,133 W/m²,145 W/m²,195 W/m²,200 W/m²,183 W/m²,232 W/m²
2023-01-28 14:50:00,115 W/m²,120 W/m²,162 W/m²,166 W/m²,162 W/m²,219 W/m²
2023-01-28 14:55:00,101 W/m²,102 W/m²,140 W/m²,146 W/m²,134 W/m²,207 W/m²
2023-01-28 15:00:00,99.4 W/m²,126 W/m²,208 W/m²,225 W/m²,194 W/m²,194 W/m²
2023-01-28 15:05:00,101 W/m²,118 W/m²,188 W/m²,202 W/m²,177 W/m²,182 W/m²
2023-01-28 15:10:00,103 W/m²,111 W/m²,156 W/m²,162 W/m²,150 W/m²,169 W/m²
2023-01-28 15:15:00,101 W/m²,103 W/m²,131 W/m²,133 W/m²,127 W/m²,156 W/m²
2023-01-28 15:20:00,97.2 W/m²,102 W/m²,132 W/m²,135 W/m²,129 W/m²,144 W/m²
2023-01-28 15:25:00,86.7 W/m²,88.0 W/m²,105 W/m²,105 W/m²,103 W/m²,131 W/m²
2023-01-28 15:30:00,76.6 W/m²,79.0 W/m²,96.6 W/m²,98.2 W/m²,93.7 W/m²,118 W/m²
2023-01-28 15:35:00,64.6 W/m²,64.4 W/m²,70.6 W/m²,69.7 W/m²,70.7 W/m²,105 W/m²
2023-01-28 15:40:00,55.0 W/m²,54.6 W/m²,58.6 W/m²,57.4 W/m²,58.4 W/m²,92.9 W/m²
2023-01-28 15:45:00,46.5 W/m²,46.3 W/m²,49.2 W/m²,47.3 W/m²,48.4 W/m²,80.6 W/m²
2023-01-28 15:50:00,38.7 W/m²,38.5 W/m²,40.2 W/m²,38.9 W/m²,39.8 W/m²,68.5 W/m²
2023-01-28 15:55:00,33.6 W/m²,33.7 W/m²,35.3 W/m²,34.1 W/m²,34.7 W/m²,56.8 W/m²
2023-01-28 16:00:00,30.3 W/m²,30.2 W/m²,30.7 W/m²,29.1 W/m²,29.9 W/m²,45.4 W/m²
2023-01-28 16:05:00,24.3 W/m²,24.3 W/m²,24.8 W/m²,23.6 W/m²,24.3 W/m²,34.7 W/m²
2023-01-28 16:10:00,18.1 W/m²,18.3 W/m²,19.2 W/m²,18.0 W/m²,18.1 W/m²,24.7 W/m²
2023-01-28 16:15:00,13.0 W/m²,13.2 W/m²,13.5 W/m²,12.6 W/m²,12.5 W/m²,15.7 W/m²
2023-01-28 16:20:00,8.16 W/m²,8.51 W/m²,8.70 W/m²,7.91 W/m²,7.71 W/m²,8.07 W/m²
2023-01-28 16:25:00,4.35 W/m²,4.63 W/m²,4.85 W/m²,4.28 W/m²,3.76 W/m²,2.48 W/m²
2023-01-28 16:30:00,1.82 W/m²,2.15 W/m²,2.64 W/m²,2.12 W/m²,1.47 W/m²,106 mW/m²
2023-01-28 16:35:00,194 mW/m²,535 mW/m²,1.35 W/m²,852 mW/m²,103 mW/m²,0 W/m²
2023-01-28 16:40:00,-1.06 W/m²,-770 mW/m²,293 mW/m²,-22.9 mW/m²,-917 mW/m²,0 W/m²
2023-01-28 16:45:00,-1.82 W/m²,-1.55 W/m²,-452 mW/m²,-627 mW/m²,-1.57 W/m²,0 W/m²
2023-01-28 16:50:00,-2.11 W/m²,-1.77 W/m²,-700 mW/m²,-852 mW/m²,-1.83 W/m²,0 W/m²
2023-01-28 16:55:00,-2.41 W/m²,-2.04 W/m²,-996 mW/m²,-933 mW/m²,-1.80 W/m²,0 W/m²
2023-01-28 17:00:00,-2.51 W/m²,-2.06 W/m²,-917 mW/m²,-745 mW/m²,-1.74 W/m²,0 W/m²
2023-01-28 17:05:00,-2.30 W/m²,-1.72 W/m²,-817 mW/m²,-570 mW/m²,-1.56 W/m²,0 W/m²
2023-01-28 17:10:00,-2.22 W/m²,-1.82 W/m²,-1.04 W/m²,-543 mW/m²,-1.37 W/m²,0 W/m²
2023-01-28 17:15:00,-2.39 W/m²,-1.94 W/m²,-841 mW/m²,-700 mW/m²,-1.75 W/m²,0 W/m²
2023-01-28 17:20:00,-2.44 W/m²,-2.21 W/m²,-1.15 W/m²,-856 mW/m²,-1.85 W/m²,0 W/m²
2023-01-28 17:25:00,-2.34 W/m²,-1.93 W/m²,-993 mW/m²,-841 mW/m²,-2.04 W/m²,0 W/m²
2023-01-28 17:30:00,-2.45 W/m²,-2.16 W/m²,-1.24 W/m²,-856 mW/m²,-1.80 W/m²,0 W/m²
2023-01-28 17:35:00,-2.26 W/m²,-1.85 W/m²,-900 mW/m²,-688 mW/m²,-1.82 W/m²,0 W/m²
2023-01-28 17:40:00,-2.88 W/m²,-2.70 W/m²,-1.48 W/m²,-1.35 W/m²,-2.69 W/m²,0 W/m²
2023-01-28 17:45:00,-2.96 W/m²,-2.65 W/m²,-1.60 W/m²,-1.52 W/m²,-3.11 W/m²,0 W/m²
2023-01-28 17:50:00,-3.15 W/m²,-2.96 W/m²,-1.65 W/m²,-1.69 W/m²,-3.19 W/m²,0 W/m²
2023-01-28 17:55:00,-2.87 W/m²,-2.72 W/m²,-1.59 W/m²,-1.75 W/m²,-3.05 W/m²,0 W/m²
2023-01-28 18:00:00,-2.87 W/m²,-2.66 W/m²,-1.41 W/m²,-1.60 W/m²,-2.97 W/m²,0 W/m²
2023-01-28 18:05:00,-2.77 W/m²,-2.59 W/m²,-1.34 W/m²,-1.57 W/m²,-2.77 W/m²,0 W/m²
2023-01-28 18:10:00,-2.57 W/m²,-2.33 W/m²,-1.28 W/m²,-1.44 W/m²,-2.49 W/m²,0 W/m²
2023-01-28 18:15:00,-2.34 W/m²,-1.99 W/m²,-845 mW/m²,-1.09 W/m²,-2.17 W/m²,0 W/m²
2023-01-28 18:20:00,-2.38 W/m²,-1.95 W/m²,-996 mW/m²,-1.00 W/m²,-1.86 W/m²,0 W/m²
2023-01-28 18:25:00,-2.22 W/m²,-1.65 W/m²,-727 mW/m²,-707 mW/m²,-1.93 W/m²,0 W/m²
2023-01-28 18:30:00,-2.38 W/m²,-2.02 W/m²,-955 mW/m²,-1.01 W/m²,-2.28 W/m²,0 W/m²
2023-01-28 18:35:00,-2.35 W/m²,-1.89 W/m²,-979 mW/m²,-1.04 W/m²,-2.15 W/m²,0 W/m²
2023-01-28 18:40:00,-2.39 W/m²,-1.95 W/m²,-927 mW/m²,-967 mW/m²,-2.26 W/m²,0 W/m²
2023-01-28 18:45:00,-2.52 W/m²,-2.08 W/m²,-948 mW/m²,-986 mW/m²,-2.21 W/m²,0 W/m²
2023-01-28 18:50:00,-2.58 W/m²,-2.14 W/m²,-1.12 W/m²,-1.10 W/m²,-2.30 W/m²,0 W/m²
2023-01-28 18:55:00,-2.58 W/m²,-2.04 W/m²,-951 mW/m²,-998 mW/m²,-2.31 W/m²,0 W/m²
2023-01-28 19:00:00,-2.73 W/m²,-2.25 W/m²,-1.06 W/m²,-1.02 W/m²,-2.24 W/m²,0 W/m²
2023-01-28 19:05:00,-2.61 W/m²,-2.16 W/m²,-976 mW/m²,-948 mW/m²,-2.28 W/m²,0 W/m²
2023-01-28 19:10:00,-2.61 W/m²,-2.15 W/m²,-948 mW/m²,-944 mW/m²,-2.25 W/m²,0 W/m²
2023-01-28 19:15:00,-2.62 W/m²,-2.11 W/m²,-882 mW/m²,-784 mW/m²,-2.04 W/m²,0 W/m²
2023-01-28 19:20:00,-2.48 W/m²,-1.88 W/m²,-727 mW/m²,-573 mW/m²,-1.76 W/m²,0 W/m²
2023-01-28 19:25:00,-2.38 W/m²,-1.84 W/m²,-672 mW/m²,-501 mW/m²,-1.79 W/m²,0 W/m²
2023-01-28 19:30:00,-2.37 W/m²,-1.93 W/m²,-686 mW/m²,-604 mW/m²,-1.82 W/m²,0 W/m²
2023-01-28 19:35:00,-2.34 W/m²,-1.97 W/m²,-776 mW/m²,-677 mW/m²,-1.97 W/m²,0 W/m²
2023-01-28 19:40:00,-2.41 W/m²,-1.98 W/m²,-920 mW/m²,-833 mW/m²,-2.10 W/m²,0 W/m²
2023-01-28 19:45:00,-2.54 W/m²,-2.06 W/m²,-1.04 W/m²,-952 mW/m²,-2.31 W/m²,0 W/m²
2023-01-28 19:50:00,-2.59 W/m²,-2.11 W/m²,-1.07 W/m²,-948 mW/m²,-2.23 W/m²,0 W/m²
2023-01-28 19:55:00,-2.66 W/m²,-2.18 W/m²,-1.02 W/m²,-959 mW/m²,-2.28 W/m²,0 W/m²
2023-01-28 20:00:00,-2.85 W/m²,-2.35 W/m²,-1.13 W/m²,-1.04 W/m²,-2.45 W/m²,0 W/m²
2023-01-28 20:05:00,-2.85 W/m²,-2.35 W/m²,-1.28 W/m²,-1.03 W/m²,-2.52 W/m²,0 W/m²
2023-01-28 20:10:00,-2.74 W/m²,-2.20 W/m²,-1.12 W/m²,-864 mW/m²,-2.22 W/m²,0 W/m²
2023-01-28 20:15:00,-2.68 W/m²,-2.19 W/m²,-1.11 W/m²,-841 mW/m²,-2.30 W/m²,0 W/m²
2023-01-28 20:20:00,-2.70 W/m²,-2.22 W/m²,-1.10 W/m²,-879 mW/m²,-2.20 W/m²,0 W/m²
2023-01-28 20:25:00,-2.80 W/m²,-2.25 W/m²,-986 mW/m²,-765 mW/m²,-2.09 W/m²,0 W/m²
2023-01-28 20:30:00,-2.70 W/m²,-2.12 W/m²,-931 mW/m²,-673 mW/m²,-2.04 W/m²,0 W/m²
2023-01-28 20:35:00,-2.82 W/m²,-2.24 W/m²,-1.13 W/m²,-891 mW/m²,-2.44 W/m²,0 W/m²
2023-01-28 20:40:00,-2.89 W/m²,-2.39 W/m²,-1.51 W/m²,-948 mW/m²,-2.53 W/m²,0 W/m²
2023-01-28 20:45:00,-2.88 W/m²,-2.37 W/m²,-1.35 W/m²,-826 mW/m²,-2.49 W/m²,0 W/m²
2023-01-28 20:50:00,-2.85 W/m²,-2.35 W/m²,-1.27 W/m²,-1.01 W/m²,-2.65 W/m²,0 W/m²
2023-01-28 20:55:00,-2.80 W/m²,-2.39 W/m²,-1.20 W/m²,-1.19 W/m²,-2.82 W/m²,0 W/m²
2023-01-28 21:00:00,-2.64 W/m²,-2.25 W/m²,-1.09 W/m²,-1.08 W/m²,-2.37 W/m²,0 W/m²
2023-01-28 21:05:00,-2.45 W/m²,-1.78 W/m²,-648 mW/m²,-646 mW/m²,-1.40 W/m²,0 W/m²
2023-01-28 21:10:00,-2.02 W/m²,-723 mW/m²,269 mW/m²,222 mW/m²,-377 mW/m²,0 W/m²
2023-01-28 21:15:00,-2.11 W/m²,-606 mW/m²,510 mW/m²,394 mW/m²,-523 mW/m²,0 W/m²
2023-01-28 21:20:00,-2.46 W/m²,-1.13 W/m²,200 mW/m²,34.4 mW/m²,-1.44 W/m²,0 W/m²
2023-01-28 21:25:00,-2.72 W/m²,-1.44 W/m²,-58.6 mW/m²,-203 mW/m²,-1.66 W/m²,0 W/m²
2023-01-28 21:30:00,-2.67 W/m²,-1.43 W/m²,-27.6 mW/m²,-183 mW/m²,-1.68 W/m²,0 W/m²
2023-01-28 21:35:00,-2.47 W/m²,-1.27 W/m²,162 mW/m²,49.7 mW/m²,-1.60 W/m²,0 W/m²
2023-01-28 21:40:00,-2.28 W/m²,-1.14 W/m²,159 mW/m²,76.5 mW/m²,-1.53 W/m²,0 W/m²
2023-01-28 21:45:00,-2.01 W/m²,-862 mW/m²,272 mW/m²,130 mW/m²,-1.50 W/m²,0 W/m²
2023-01-28 21:50:00,-1.87 W/m²,-933 mW/m²,138 mW/m²,49.7 mW/m²,-1.50 W/m²,0 W/m²
2023-01-28 21:55:00,-1.84 W/m²,-975 mW/m²,82.7 mW/m²,-72.6 mW/m²,-1.55 W/m²,0 W/m²
2023-01-28 22:00:00,-1.74 W/m²,-851 mW/m²,-27.6 mW/m²,-107 mW/m²,-1.35 W/m²,0 W/m²
2023-01-28 22:05:00,-1.53 W/m²,-539 mW/m²,234 mW/m²,53.5 mW/m²,-1.34 W/m²,0 W/m²
2023-01-28 22:10:00,-2.02 W/m²,-1.44 W/m²,-431 mW/m²,-310 mW/m²,-1.44 W/m²,0 W/m²
2023-01-28 22:15:00,-1.88 W/m²,-1.12 W/m²,-186 mW/m²,-245 mW/m²,-1.53 W/m²,0 W/m²
2023-01-28 22:20:00,-1.64 W/m²,-1.07 W/m²,-358 mW/m²,-478 mW/m²,-1.78 W/m²,0 W/m²
2023-01-28 22:25:00,-1.98 W/m²,-1.36 W/m²,-600 mW/m²,-688 mW/m²,-2.07 W/m²,0 W/m²
2023-01-28 22:30:00,-3.04 W/m²,-2.42 W/m²,-1.60 W/m²,-1.61 W/m²,-3.40 W/m²,0 W/m²
2023-01-28 22:35:00,-3.23 W/m²,-2.71 W/m²,-1.86 W/m²,-1.87 W/m²,-3.48 W/m²,0 W/m²
2023-01-28 22:40:00,-3.09 W/m²,-2.69 W/m²,-1.63 W/m²,-1.65 W/m²,-3.20 W/m²,0 W/m²
2023-01-28 22:45:00,-2.52 W/m²,-2.15 W/m²,-1.15 W/m²,-1.25 W/m²,-2.73 W/m²,0 W/m²
2023-01-28 22:50:00,-2.07 W/m²,-1.78 W/m²,-779 mW/m²,-1.02 W/m²,-2.26 W/m²,0 W/m²
2023-01-28 22:55:00,-1.81 W/m²,-1.69 W/m²,-786 mW/m²,-1.06 W/m²,-2.09 W/m²,0 W/m²
2023-01-28 23:00:00,-1.99 W/m²,-2.09 W/m²,-1.21 W/m²,-1.29 W/m²,-2.15 W/m²,0 W/m²
2023-01-28 23:05:00,-1.32 W/m²,-965 mW/m²,-579 mW/m²,-959 mW/m²,-1.83 W/m²,0 W/m²
2023-01-28 23:10:00,-1.79 W/m²,-1.41 W/m²,-620 mW/m²,-753 mW/m²,-1.30 W/m²,0 W/m²
2023-01-28 23:15:00,-1.33 W/m²,-326 mW/m²,321 mW/m²,84.1 mW/m²,-343 mW/m²,0 W/m²
2023-01-28 23:20:00,-2.06 W/m²,-1.24 W/m²,-41.4 mW/m²,-153 mW/m²,-664 mW/m²,0 W/m²
2023-01-28 23:25:00,-1.71 W/m²,-844 mW/m²,-159 mW/m²,-298 mW/m²,-1.17 W/m²,0 W/m²
2023-01-28 23:30:00,-1.60 W/m²,-730 mW/m²,-221 mW/m²,-291 mW/m²,-1.40 W/m²,0 W/m²
2023-01-28 23:35:00,-2.06 W/m²,-1.11 W/m²,-117 mW/m²,-321 mW/m²,-1.55 W/m²,0 W/m²
2023-01-28 23:40:00,-2.10 W/m²,-1.29 W/m²,-303 mW/m²,-501 mW/m²,-1.75 W/m²,0 W/m²
2023-01-28 23:45:00,-2.42 W/m²,-1.71 W/m²,-641 mW/m²,-742 mW/m²,-1.92 W/m²,0 W/m²
2023-01-28 23:50:00,-2.39 W/m²,-1.66 W/m²,-614 mW/m²,-784 mW/m²,-2.16 W/m²,0 W/m²
2023-01-28 23:55:00,-2.88 W/m²,-2.31 W/m²,-938 mW/m²,-1.10 W/m²,-2.88 W/m²,0 W/m²
2023-01-29 00:00:00,-3.16 W/m²,-2.81 W/m²,-1.69 W/m²,-1.89 W/m²,-3.79 W/m²,0 W/m²
2023-01-29 00:05:00,-3.54 W/m²,-3.12 W/m²,-2.32 W/m²,-2.33 W/m²,-3.78 W/m²,0 W/m²
2023-01-29 00:10:00,-3.86 W/m²,-3.00 W/m²,-1.93 W/m²,-1.84 W/m²,-3.77 W/m²,0 W/m²
2023-01-29 00:15:00,-3.84 W/m²,-3.39 W/m²,-2.56 W/m²,-2.32 W/m²,-3.74 W/m²,0 W/m²
2023-01-29 00:20:00,-3.17 W/m²,-2.28 W/m²,-1.34 W/m²,-1.58 W/m²,-3.72 W/m²,0 W/m²
2023-01-29 00:25:00,-3.61 W/m²,-3.06 W/m²,-1.81 W/m²,-1.80 W/m²,-3.38 W/m²,0 W/m²
2023-01-29 00:30:00,-3.01 W/m²,-2.41 W/m²,-1.22 W/m²,-1.22 W/m²,-2.94 W/m²,0 W/m²
2023-01-29 00:35:00,-2.32 W/m²,-1.68 W/m²,-634 mW/m²,-841 mW/m²,-2.25 W/m²,0 W/m²
2023-01-29 00:40:00,-2.15 W/m²,-1.57 W/m²,-624 mW/m²,-852 mW/m²,-2.05 W/m²,0 W/m²
2023-01-29 00:45:00,-2.72 W/m²,-2.06 W/m²,-576 mW/m²,-593 mW/m²,-2.31 W/m²,0 W/m²
2023-01-29 00:50:00,-2.94 W/m²,-2.42 W/m²,-1.45 W/m²,-1.59 W/m²,-2.96 W/m²,0 W/m²
