Time,date,hour,hour_sin,hour_cos,timestep,day_of_year,doy_sin,doy_cos,Diffus_kW,Global0_kW,Global45_kW,Global60_kW,Global30_kW,ClearSky0_kW
2023-01-25 08:35:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,7,25,0.4171936026123168,0.9088176373395029,0.0855,0.0843,0.0677,0.0605,0.0714,0.243
2023-01-25 08:40:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,8,25,0.4171936026123168,0.9088176373395029,0.0836,0.0824,0.06720000000000001,0.0603,0.0706,0.254
2023-01-25 08:45:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,9,25,0.4171936026123168,0.9088176373395029,0.0852,0.0837,0.068,0.060700000000000004,0.0715,0.266
2023-01-25 08:50:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,10,25,0.4171936026123168,0.9088176373395029,0.0873,0.0862,0.0697,0.0621,0.07379999999999999,0.277
2023-01-25 08:55:00,2023-01-25,8,0.8660254037844387,-0.4999999999999998,11,25,0.4171936026123168,0.9088176373395029,0.0923,0.09090000000000001,0.0731,0.0644,0.0768,0.288
2023-01-25 09:00:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,0,25,0.4171936026123168,0.9088176373395029,0.102,0.101,0.08020000000000001,0.0701,0.0857,0.299
2023-01-25 09:05:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,1,25,0.4171936026123168,0.9088176373395029,0.111,0.109,0.0823,0.0719,0.0897,0.31
2023-01-25 09:10:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,2,25,0.4171936026123168,0.9088176373395029,0.105,0.104,0.07790000000000001,0.0687,0.0843,0.32
2023-01-25 09:15:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,3,25,0.4171936026123168,0.9088176373395029,0.103,0.102,0.0792,0.0707,0.0849,0.33
2023-01-25 09:20:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,4,25,0.4171936026123168,0.9088176373395029,0.108,0.107,0.0862,0.07709999999999999,0.09140000000000001,0.34
2023-01-25 09:25:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,5,25,0.4171936026123168,0.9088176373395029,0.111,0.109,0.09029999999999999,0.08109999999999999,0.09509999999999999,0.35
2023-01-25 09:30:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,6,25,0.4171936026123168,0.9088176373395029,0.108,0.107,0.0897,0.08120000000000001,0.0943,0.359
2023-01-25 09:35:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,7,25,0.4171936026123168,0.9088176373395029,0.108,0.106,0.0897,0.0813,0.09409999999999999,0.368
2023-01-25 09:40:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,8,25,0.4171936026123168,0.9088176373395029,0.113,0.111,0.09290000000000001,0.0836,0.0979,0.377
2023-01-25 09:45:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,9,25,0.4171936026123168,0.9088176373395029,0.118,0.116,0.0958,0.086,0.102,0.385
2023-01-25 09:50:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,10,25,0.4171936026123168,0.9088176373395029,0.115,0.113,0.0928,0.0838,0.09809999999999999,0.393
2023-01-25 09:55:00,2023-01-25,9,0.7071067811865476,-0.7071067811865475,11,25,0.4171936026123168,0.9088176373395029,0.111,0.11,0.0917,0.0836,0.0958,0.401
